danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.277,0.815,-5.983,0.0451,0.000165,0.00548,0.46,0.47,203.185,0kqWUjuNVjapeztaDULJqu,148116
0.544,0.672,-8.477,0.0285,0.000256,0.0,0.0894,0.425,129.977,6cRP9UVY0U4YSzHSVDs02H,227267
0.786,0.697,-6.106,0.169,0.118,0.0,0.0929,0.701,160.982,0x1h2PLZtZSvg0NVWCQAOa,226585
0.305,0.901,-4.473,0.0533,0.00043,0.00146,0.217,0.446,138.234,7K1kY11zNbvQHm40w0QSZW,154226
0.827,0.845,-4.72,0.0958,0.458,0.00152,0.112,0.926,127.974,19y2GtEqvmP0atBPr6kOQT,264490
0.733,0.261,-14.56,0.0496,0.494,0.0412,0.0581,0.622,91.276,4ccdgqrPG8n28V0FWnWWL9,143520
0.219,0.861,-4.46,0.044,0.000248,0.00103,0.701,0.125,111.205,4N6Ybkc3ElERrcSWZos2eP,278693
0.552,0.0602,-17.068,0.0309,0.926,0.0107,0.122,0.175,69.354,099yGpvcF6mcZ2gsyl4Ols,146745
0.433,0.0954,-24.127,0.0302,0.378,0.521,0.0852,0.0384,110.054,3oNP9Gh1NY4sjqaVUaNjTQ,530027
0.371,0.197,-22.033,0.0481,0.584,0.807,0.101,0.137,108.748,3IM5KByL9vEigcg7WqORhv,144667
0.479,0.531,-11.112,0.0292,0.239,0.89,0.109,0.133,172.0,0fw5WeU3zs98qWJbs0U98C,275389
0.187,0.443,-6.597,0.0313,0.407,0.0,0.101,0.173,74.913,0CZkWoNjIec3t5ND7y2I8m,347809
0.61,0.438,-9.125,0.0248,0.351,1.03e-05,0.0961,0.342,132.03,6Hq4zmVXmeb4l0C1yGUzCR,237147
0.37,0.948,-7.998,0.157,2.06e-05,0.366,0.144,0.0395,105.079,7pN4PXovW1KjUdSeWJc98n,361957
0.727,0.413,-8.844,0.352,0.00565,2.71e-06,0.138,0.814,69.884,7IBIZHonObtZG33pkVZZkg,197733
0.178,0.0758,-27.4,0.0349,0.861,0.853,0.208,0.0372,93.114,3dwUCRrZ9sbI5i2EQ4rtmz,279233
0.446,0.852,-3.025,0.0705,7.77e-06,0.0626,0.124,0.44,91.23,7fM2EOxQK45HrlXZ4m1ybL,203920
0.566,0.614,-8.255,0.032,0.469,0.0,0.0995,0.627,136.028,7CcKHRvfnRdMjw1e7zUdr8,263493
0.382,0.0444,-27.679,0.0343,0.859,0.917,0.0869,0.146,159.983,4NZ3mn46DXbkUdVzNxwct5,156750
0.332,0.53,-12.516,0.0332,0.00133,0.163,0.0993,0.869,159.677,6lVfyZcN5W2k71nNRJnoGQ,132284
0.747,0.478,-11.102,0.0645,0.843,0.0,0.074,0.633,104.915,2KG2oscRsHPPV0zTQoqgiu,208797
0.4,0.124,-24.729,0.0356,0.951,0.827,0.125,0.508,102.101,217B2aNAKMidvy7RDSfMaA,204067
0.8,0.937,-8.679,0.0547,0.00324,0.842,0.628,0.908,124.999,7bbhXaGKyvIdqk9arG6bTi,380160
0.897,0.463,-10.104,0.351,0.656,4.39e-05,0.438,0.436,127.966,1lk39sV0HyACnTuY4uOEqk,144375
0.636,0.723,-9.847,0.0324,0.0261,0.106,0.121,0.264,118.006,2kMLIAMcNDoVLfQj5oDMAQ,277480
0.519,0.977,-4.869,0.167,5.41e-05,0.0705,0.107,0.472,105.007,3WnPDwy7Xh2AZAxeDQekzZ,223587
0.594,0.771,-8.137,0.0925,0.0236,0.000605,0.174,0.0728,122.949,5A5zi8wfw2YwHwHzeroCaY,141784
0.827,0.631,-6.54,0.0832,0.239,0.817,0.0809,0.753,122.016,5cqMUOZZkY7o5b5fupnxvh,143766
0.278,0.447,-9.933,0.0339,0.642,0.0,0.362,0.883,137.586,2WOkWUQJGctOP0QUVopifQ,192707
0.804,0.542,-6.635,0.0654,0.404,0.0,0.131,0.376,129.989,3R6yWzy9yWe8TgHidRJjYk,212308
0.728,0.508,-8.579,0.0416,0.683,0.0232,0.09,0.645,100.915,1QOyvcBvi8hqLfsbVZqjxr,222547
0.733,0.34,-15.355,0.0407,0.134,0.0,0.0702,0.617,129.959,7qUtFjxfgXIGH5C4KItLVe,225771
0.595,0.889,-7.163,0.0332,1.12e-05,0.551,0.118,0.45,105.153,4gAU0cHQJFxj1n2ZDiEIzG,318507
0.179,0.0669,-26.605,0.0435,0.994,0.000753,0.102,0.0402,85.432,0JDC5WInsJRCOsOLaoGLkA,198027
0.813,0.645,-7.528,0.292,0.0693,0.0,0.0794,0.58,150.98,7DNiaYg4tSFyAm4OAibyKC,184371
0.672,0.795,-6.485,0.052,0.709,0.0,0.15,0.811,89.962,2kbS7TvDpLeyUIGohd3nW8,277213
0.62,0.824,-5.055,0.0742,0.00339,0.0,0.0389,0.901,116.115,6fsEXF8OM1ZyLCzUg4ergP,158747
0.622,0.579,-8.701,0.0543,0.521,8.21e-05,0.0319,0.842,135.92,7LHDbc09zMJ2wfO7S7rZc9,202560
0.656,0.942,-5.358,0.289,0.0947,0.0,0.0737,0.864,150.157,2dmh1qAu9zMFjjvtYvFYXH,212333
0.807,0.47,-7.779,0.0467,0.69,0.0,0.0652,0.713,99.987,3057MEb3fzALtIJ9aBiBqp,223979
0.829,0.867,-10.48,0.0406,0.0729,2.68e-06,0.188,0.866,133.016,1FnUlbvUeibQVGX72D1KAL,256027
0.824,0.536,-8.997,0.143,0.0725,0.0,0.129,0.419,125.046,5sybMF2Gbm98ociatHQFpT,153650
0.947,0.837,-4.288,0.0394,0.309,0.0,0.204,0.689,103.991,6n1P8XVuCBEJHkyKgtNOWz,187362
0.832,0.656,-6.49,0.3,0.00983,0.0,0.0474,0.805,176.007,6HsDneArFjacKGSpR9icjf,220254
0.615,0.616,-10.043,0.0304,0.46,0.0,0.613,0.332,90.022,0IUrpOSLzCcnn0DiESAnKt,254293
0.544,0.528,-8.131,0.0271,0.299,0.0,0.107,0.215,79.045,3v8FOuA8jxAC5SOA2uN6Mg,369867
0.432,0.983,-3.094,0.136,9.35e-05,0.0046,0.326,0.0748,90.023,6cwFZOQAkOrEUqXXbwSn66,229333
0.59,0.665,-15.845,0.0554,0.00138,0.00145,0.194,0.527,160.036,5PO4b4mJ8odw7G3hJha3kF,189187
0.758,0.921,-6.134,0.0444,0.257,0.0153,0.0403,0.893,132.44,495ZiwyiBVxVyOm4U3Qe6v,514653
0.399,0.124,-15.138,0.0451,0.876,1.15e-06,0.105,0.378,163.657,6I1jO9bZQO4XgTWkERH3e7,306227
0.822,0.725,-4.625,0.0435,0.265,3.69e-05,0.0656,0.943,110.979,0phbt3kt3obxo4pPGhieWk,210082
0.563,0.686,-6.567,0.043,0.391,0.0,0.0964,0.909,167.868,2gTLLRw4CBl709U3dRICEh,175853
0.336,0.981,-2.867,0.106,6.47e-05,1.87e-05,0.62,0.426,200.141,1vwHjj8DQgfjE5o63ILgM6,126848
0.622,0.398,-10.571,0.363,0.455,0.0,0.102,0.543,126.53,4iPfHq1EF2GvUEbXZFqYA5,219847
0.662,0.46,-10.311,0.286,0.344,1.35e-05,0.0969,0.504,187.828,0Y8nk2CHJBh9Zaipt89TaC,224731
0.669,0.655,-5.885,0.0445,0.0374,7.04e-05,0.149,0.58,92.057,5jp2HAS3TQjQA5CEb4Z8ko,168568
0.794,0.811,-7.442,0.0873,0.52,3.48e-05,0.512,0.686,132.066,1BKsdxp15h8khtnFy2s8lZ,138227
0.809,0.583,-8.771,0.0605,0.356,0.0,0.0622,0.478,96.049,0MHiYjjcHNYM9KURa6NveF,200000
0.572,0.621,-7.192,0.0337,0.494,0.00121,0.675,0.425,121.512,2PDaNC5MT6HZYE52HYHyjo,290125
0.598,0.516,-5.452,0.0279,0.219,2.07e-05,0.133,0.456,80.01,0xDMEQK32uBz1jL9ftMFdK,320867
0.479,0.737,-4.756,0.287,0.1,0.0,0.303,0.713,82.501,5nsfVwWz1M1sug2ILCVygq,217184
0.593,0.589,-6.974,0.0435,0.393,0.0294,0.0789,0.865,117.062,3E1ax6AKEdv26C27uiQRv6,216907
0.582,0.335,-9.73,0.0258,0.889,0.0,0.109,0.496,93.052,7q0aUtx8LsnYpshwqjzkhQ,261213
0.203,0.893,-9.997,0.042,0.000586,0.808,0.088,0.364,167.686,5OrNUE2IMzmll2SE6G5GhN,360751
0.66,0.263,-8.397,0.029,0.854,0.0,0.0687,0.216,112.132,5vNhfRa1WTzUDZcU8DAO1a,263480
0.613,0.868,-3.557,0.0378,0.0022,0.302,0.0873,0.871,119.983,2dbS9lHedIx9qcYlg54f5y,225728
0.759,0.929,-5.582,0.128,0.0353,0.763,0.225,0.9,104.968,6id01ayZW6GNqKTYDvVREN,244973
0.684,0.759,-4.684,0.0381,0.298,0.000147,0.0972,0.345,102.972,0hfzi8iJw4AeQNL6FVCvVK,287851
0.464,0.239,-12.824,0.0607,0.814,0.0225,0.0999,0.85,111.486,18QQbhzFfN87OPV5Z2tKwa,221253
0.649,0.201,-14.032,0.0347,0.782,5.82e-05,0.114,0.169,127.055,3OfKxLJWuQwWD89Np9JQd2,292966
0.637,0.516,-10.466,0.0389,0.697,0.884,0.0958,0.756,97.158,1TZ80n0lFTAKGBkErUn8dT,235600
0.671,0.714,-6.584,0.0343,0.81,0.904,0.161,0.892,108.714,6yNdiMgAmbPPVcmSlFVgej,282413
0.565,0.291,-8.668,0.0392,0.915,0.438,0.0808,0.464,139.074,039Vsbcss2jta3lSQyR2W3,178389
0.788,0.587,-10.028,0.0315,0.747,0.896,0.0888,0.962,136.064,0djk8EY1IsMeyt8Debt1hw,142806
0.607,0.41,-8.574,0.0331,0.903,0.163,0.104,0.583,128.75,3huoA9FvUKs1cjowFdXEcm,126270
0.93,0.373,-9.807,0.126,0.719,0.0,0.0972,0.923,120.005,6vpeHvAaVL47EBp95alxDg,153120
0.664,0.857,-2.163,0.0505,0.106,0.0,0.129,0.789,98.039,2SKPiwZWTOy8VL6EVRQiq0,230613
0.404,0.925,-4.565,0.0764,3.58e-06,0.0361,0.287,0.152,102.546,0Xm0dF2MmJctbAi5iz64XL,261947
0.518,0.463,-7.787,0.0594,0.385,0.0,0.113,0.153,179.922,1lgMZAfcvAq25GpS0Q79XN,187793
0.796,0.418,-12.74,0.176,0.485,1.73e-05,0.119,0.926,87.97,3n7JEXjBa0wXMKWs6ySibA,156000
0.77,0.852,-7.41,0.0356,0.619,0.895,0.0383,0.962,107.245,0JsGEo09iQUFck1T0pVKNu,158814
0.854,0.814,-4.274,0.167,0.347,0.0,0.536,0.914,119.971,3PNBBs7345WBTSAxhE0q3a,428000
0.242,0.263,-11.621,0.0348,0.925,0.833,0.19,0.146,72.852,7kH1ncrh5yN5vGSWSAW8wT,166293
0.557,0.443,-6.721,0.368,0.233,0.0,0.229,0.259,118.799,6KgCi96XoWKcWKFAVHTpLB,223870
0.488,0.889,-4.998,0.0413,0.00555,1.67e-05,0.833,0.661,156.035,73FM54gxQEfzccxKKFE2iW,153823
0.504,0.383,-11.997,0.0395,0.875,0.0243,0.0776,0.493,168.579,3oWGzL1ZCrA9MxHMrb9IJW,178613
0.284,0.0492,-30.178,0.0578,0.979,0.834,0.11,0.182,86.183,4iLR3VSwca22jEErOGC9rT,98067
0.626,0.187,-16.883,0.0441,0.957,0.924,0.0867,0.481,87.466,6saGatCp8YJ6hXj4AGO2Qc,311693
0.547,0.496,-7.964,0.0251,0.399,0.0,0.0816,0.227,79.971,5Gip2UwE4f8L4MQWsvcvfA,268875
0.642,0.473,-9.47,0.156,0.623,0.0,0.237,0.412,76.835,7Lq7FQ3b8u0IgzWC0BNNSI,132240
0.774,0.334,-11.946,0.0565,0.799,2.38e-06,0.302,0.344,111.907,6HwRRtvRPcrCtTKWYOgGtC,220467
0.801,0.538,-9.578,0.131,0.285,3.16e-06,0.112,0.46,115.942,7w3RLT8BVECiAhzNHJ3fNN,184147
0.666,0.371,-10.9,0.0299,0.541,0.002,0.107,0.0986,116.028,3w6OJTPbTBU3LpPkz4oq88,136542
0.515,0.887,-5.206,0.0445,0.103,2.01e-06,0.186,0.606,175.95,79X3dUeEnrYoJMQM3I8ZTG,214693
0.817,0.379,-10.513,0.0905,0.245,0.0081,0.0915,0.745,120.004,1UUdrZHrSFr6w9gGtam7hZ,186453
0.535,0.327,-10.344,0.0502,0.827,0.0,0.089,0.434,119.46,6xbdHf8KK2htPJWcPaI1QW,220002
0.439,0.173,-12.501,0.0382,0.923,0.0,0.115,0.269,99.102,4vZpU9t7RWvPcvY0pJVS7m,237000
0.791,0.686,-6.331,0.101,0.349,0.0,0.363,0.87,132.013,1bFg1VPEHY4dtdPTuqEmxX,307307
0.697,0.678,-10.553,0.0728,0.406,1.65e-06,0.125,0.809,93.353,5860O4uVBkRbVjtM0qnZCd,186573
0.807,0.178,-10.283,0.189,0.728,2.37e-06,0.0786,0.5,106.221,33nLTPRcx9IdXI1uXS5tZh,144528
0.267,0.211,-13.432,0.0343,0.492,0.0,0.105,0.148,117.043,5QpUZuA5xwo2uAPeTQJAAc,235750
0.542,0.803,-5.391,0.237,0.451,0.0,0.16,0.46,139.808,5CmI8uE13pl9H4g97JNDTh,302000
0.64,0.766,-4.558,0.04,0.125,1.3e-06,0.281,0.484,146.023,0qto9LxY3Et1uJtVYyYvOB,258000
0.346,0.525,-7.504,0.0382,0.685,0.0,0.121,0.669,200.83,4vBpVitYZsx6ThnnpgyPDr,279813
0.129,0.384,-9.747,0.0352,0.548,0.787,0.0918,0.0387,72.46,5zZl9uThvCKzD5AE36Qbw9,426083
0.241,0.294,-11.085,0.045,0.906,0.681,0.214,0.068,75.054,3WeG1Yz8nI9ZtCgwEa7Ita,468227
0.4,0.424,-8.826,0.0293,0.831,0.895,0.164,0.472,113.314,7bS4ONVRfLZHGhwMxniafQ,283980
0.405,0.406,-11.235,0.038,0.402,0.000847,0.189,0.889,171.115,1JLOGUtJV9IL3KxxZvpckg,216027
0.423,0.49,-2.879,0.0284,0.00812,0.0,0.0826,0.528,143.044,1toarHtX14Icwz6VTrpNUi,246282
0.578,0.0761,-23.708,0.0713,0.984,0.967,0.0935,0.66,127.025,0c0JQue8R16oT72mDIPmFk,289253
0.888,0.67,-7.997,0.0418,0.323,0.764,0.079,0.962,114.747,43iqajDUuAE85Sd8OVIYXV,249000
0.704,0.771,-6.446,0.138,0.632,0.245,0.26,0.706,126.009,3pZk9dHViOEnuU9Een0ZuD,124916
0.705,0.539,-7.458,0.0529,0.238,0.319,0.0638,0.663,89.165,5ugkh4WYcSGeaBEENv09WS,181447
0.477,0.923,-4.721,0.248,0.185,0.84,0.127,0.963,126.557,5JnjEbgMEuUHalcTl9iN98,218640
0.556,0.454,-9.802,0.0299,0.87,0.000426,0.0712,0.352,133.722,0GrS6KRdqUa5PuARC8FURt,409320
0.194,0.208,-19.385,0.0343,0.972,0.86,0.145,0.12,79.297,6pRFwB84eBIdbH4P6kDaFR,420600
0.116,0.477,-14.68,0.0449,0.963,0.933,0.314,0.0969,76.76,3RRhupyqEbeyy7CXCs9Y6D,159138
0.842,0.728,-7.837,0.0544,0.00516,0.654,0.0996,0.891,126.993,5xvLO3SxYxflYujvbE4L9A,384094
0.718,0.756,-5.743,0.0274,0.18,0.0,0.366,0.953,98.485,5oQsJJKMy5pRGCuBvpmlUr,213366
0.157,0.0117,-31.063,0.0427,0.988,0.208,0.126,0.0393,107.124,5c5oORiFzhJtZt7t0vJlws,226574
0.265,0.946,-2.763,0.0542,0.0816,0.914,0.0756,0.552,168.496,6hyvdte2QylV9yOJ0erH94,259040
0.374,0.794,-7.992,0.0409,0.0481,0.693,0.277,0.595,154.797,01VhYbUIdJABCY4Ceupxbn,283213
0.22,0.707,-8.818,0.0319,0.146,0.873,0.143,0.52,87.008,2Hv4izofAjPpHD4CtdemPP,184639
0.0993,0.83,-4.949,0.232,3.74e-05,0.836,0.146,0.0389,166.064,7GkmUTy95HKwQ162wFo5tO,154960
0.287,0.969,-3.862,0.12,0.00102,0.000696,0.407,0.11,93.444,5092PNx9I8gAFrFPqc37Fh,143253
0.338,0.242,-15.19,0.0753,0.949,0.0,0.525,0.276,59.505,4Z6m6sIC9tpwOPjItfltpm,210440
0.662,0.872,-4.586,0.0689,0.571,0.0101,0.0936,0.96,82.279,1p3vr8MGiw7e4BGIGayL4f,281173
0.681,0.436,-9.514,0.0767,0.842,4.19e-05,0.154,0.606,110.273,0EB6LdcMyj0SHhCAR45CRi,245000
0.43,0.96,-2.64,0.183,0.000228,0.0,0.136,0.358,139.971,48p7ZiXG9m0qNKy1gvzbzh,196500
0.226,0.157,-18.673,0.0351,0.989,2.33e-06,0.0949,0.0706,100.77,177fudOuHDU2MWhpIk64Qh,200067
0.387,0.0861,-23.844,0.0506,0.938,0.948,0.123,0.187,121.979,1rc9gIRNCWNufg8wk847BC,128520
0.523,0.394,-9.403,0.0259,0.163,0.665,0.0554,0.22,99.961,6y5INCsGB3SFeuJQO0cigu,266493
0.57,0.94,-3.033,0.0429,0.0118,0.0,0.278,0.843,139.96,6GzBh6RACgAJuhaAybO5r1,218880
0.514,0.742,-5.177,0.0995,0.0297,3.9e-05,0.111,0.424,159.791,3HDZoMBLGrrLXop8ExtYfM,226627
0.0621,0.0396,-26.487,0.0467,0.912,0.992,0.0701,0.0271,68.352,2qcpQ3qNI8OHZuyafsqC0l,315093
0.481,0.981,-1.183,0.0713,0.119,0.0,0.813,0.7,115.033,31YjnyR8BJphQKK33Rm1wD,175440
0.954,0.472,-8.152,0.0918,0.0232,0.00763,0.088,0.396,123.989,5wYediI7pz480sxhnzUuqA,271714
0.372,0.232,-14.246,0.0423,0.058,0.629,0.112,0.0924,125.798,1De66xUavye2fNqhCwtgyo,589107
0.75,0.736,-7.403,0.156,0.0808,0.0,0.0646,0.711,141.941,4RYiVLztzvpChbgHEUPEie,190052
0.635,0.983,-6.252,0.0516,0.199,0.852,0.419,0.035,132.004,0dDGl66J8riMFyp2yUn88W,207273
0.72,0.736,-6.926,0.0781,0.256,0.000759,0.324,0.485,130.033,5FzWSLtPEnVc3knAh070CA,135692
0.43,0.703,-5.624,0.0292,1.73e-06,0.505,0.132,0.41,118.79,5U55W0Z5gIox93oX3hO7re,175467
0.516,0.549,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,4gvea7UlDkAvsJBPZAd4oB,288733
0.183,0.873,-8.134,0.0747,5.11e-06,0.713,0.108,0.263,152.879,1NeTQnXaqyE3h5tj3pjpoY,239133
0.473,0.995,-2.091,0.11,3.3e-06,0.714,0.33,0.0481,112.519,1DbX8bRauglTfR7buCMetJ,267413
0.323,0.969,-4.802,0.121,0.00149,0.00189,0.346,0.137,114.027,2maTywprkngARIfpVyYZBD,207253
0.434,0.937,-5.41,0.0537,0.0003,0.00128,0.356,0.284,128.01,2qlJ5dCMVQ4OS46kwXnkru,273084
0.678,0.432,-14.229,0.267,0.294,0.0,0.124,0.388,84.001,5sEeUrZajlKTV478S9eO0g,197143
0.335,0.888,-5.395,0.0887,0.14,0.604,0.171,0.149,139.77,1XoMhaVxtcVukieSHOpBtn,252590
0.388,0.991,-3.102,0.098,0.000988,0.00449,0.33,0.141,94.97,0Bjyo7tRKigcNn29B1aCo2,230887
0.37,0.918,-5.146,0.0954,9.66e-05,0.0015,0.386,0.502,159.999,3vBkr0L8ZJHv3Mx4jbFGip,242757
0.442,0.957,-4.025,0.0482,0.000232,1.87e-05,0.151,0.35,107.472,58U3KUbCdpTEoZtGNnQBOa,197227
0.493,0.975,-2.994,0.0982,0.00023,0.0,0.104,0.418,174.931,5lEhuxkKup3Awmqw4pcjF3,244493
0.136,0.957,-4.391,0.144,2.18e-06,0.0892,0.365,0.105,80.773,6t1Bmjef4I067PKxd6CRlQ,228920
0.444,0.982,-3.269,0.0945,0.000114,0.0,0.35,0.257,139.98,6BuzVtnvjc3mLXIuWPVOBL,216160
0.521,0.863,-3.693,0.0398,0.00108,0.00033,0.307,0.391,126.034,2CjQHmWhTGcxFSqLvSBqQu,220880
0.923,0.489,-9.855,0.332,0.023,0.000242,0.162,0.658,91.996,3q6ko6Otby0KfQVHhaKisM,120059
0.786,0.893,-9.492,0.0698,0.0095,0.951,0.108,0.0651,124.988,0yqNGfESkxfNgc11ouwykd,345926
0.43,0.96,-4.32,0.0778,5.64e-05,0.0909,0.126,0.252,101.608,14M68PdZSSMRzTBuJNuxO6,278200
0.678,0.865,-4.146,0.077,0.0236,0.0,0.0824,0.644,103.02,5Jh0GuUTOa4ElVvBcbiRfx,175385
0.791,0.778,-5.557,0.0406,0.745,2.35e-06,0.303,0.88,136.982,6hhRhOIkpUIu1CFNNJfsnt,128933
0.687,0.578,-7.917,0.0323,0.511,4.64e-05,0.269,0.966,122.365,0ufhPUWMbrGRQ3VRBCFN9C,166787
0.779,0.155,-21.57,0.112,0.856,7.82e-06,0.0974,0.696,103.251,31GIhpOQpKCzlnuPn03pBQ,192707
0.928,0.831,-6.348,0.365,0.0818,0.0,0.113,0.86,137.008,2QJH6Bhog6boOsFb8yaBqf,213723
0.412,0.938,-0.253,0.182,0.229,0.000259,0.106,0.32,97.489,4iqyAuTE1cPRNMzXesaLkp,198400
0.451,0.203,-18.199,0.0366,0.371,0.0,0.192,0.723,141.951,3PLKsooF2oGUBdGzblvOlI,138960
0.606,0.933,-5.374,0.0574,0.158,0.0,0.066,0.354,93.994,16pEMwIW0nmnl8m1z2finG,257872
0.193,0.217,-14.542,0.0303,0.979,1.36e-05,0.272,0.325,90.198,7s0RCYvL7QkuMTRqbKjxLN,189013
0.734,0.428,-10.582,0.0821,0.987,0.00592,0.152,0.806,87.116,0BALcq0CFzQeWZ1hStZDsF,165493
0.879,0.488,-14.803,0.0605,0.585,0.00216,0.0683,0.832,117.686,0gUEASZhZGZb60JqyQwytv,295933
0.515,0.91,-7.26,0.177,0.0434,0.416,0.173,0.798,172.103,3lGNaVyWdIzOe2aFQymR5F,283067
0.565,0.459,-10.288,0.284,0.255,0.0,0.518,0.607,172.049,2sMBMTu0Zy7AszTrMLQpiJ,173617
0.529,0.688,-7.99,0.0483,0.52,0.0,0.233,0.914,141.823,651F3tsCx6X5REjM8VJyxB,130147
0.623,0.698,-5.903,0.0344,0.792,0.0,0.0709,0.579,90.033,2hRbjeCnKcfvCj3CJCbX9x,229200
0.515,0.862,-4.623,0.0469,0.00701,0.0,0.316,0.605,185.976,16TUa3zshXrlUferevYfZN,215784
0.362,0.961,-5.664,0.0857,0.024,9.35e-06,0.159,0.491,164.019,2RaA6kIcvomt77qlIgGhCT,153840
0.552,0.981,-3.244,0.0689,0.000298,0.712,0.104,0.305,119.998,7BgnqYrlGazNk6z5TryQzL,416107
0.3,0.78,-4.034,0.0376,1.55e-05,0.52,0.205,0.151,119.858,1Uwf66F8X4xhSM8XVuq8Lz,302587
0.412,0.947,-5.785,0.0763,0.000136,0.000692,0.137,0.422,159.967,1LpVyjzkWhWXqN1uoJ9j1e,238875
0.539,0.995,-5.16,0.111,0.000509,0.0172,0.195,0.207,107.035,1fUnlLKs0e7PrgJ2TnCxHv,174953
0.379,0.986,-8.081,0.128,0.0104,0.00753,0.339,0.23,125.633,1SqjalurPVs2Vm5djuDhV4,135211
0.502,0.926,-8.19,0.0607,4.98e-05,0.00132,0.0997,0.51,108.012,2nv6Rz0mTEAL96uyRM114Q,249333
0.219,0.951,-4.368,0.157,5.52e-05,0.84,0.0268,0.129,109.914,5D2OExgMbOJRMovf3IjFj7,236042
0.252,0.995,-3.171,0.115,0.000585,0.141,0.173,0.0397,93.144,4wQhtcWTRpjF0aazdDmaiV,287451
0.514,0.519,-14.714,0.028,0.000423,0.0391,0.0649,0.769,144.582,56qSE2vX9zbZpnto0wl5IC,254068
0.556,0.917,-3.461,0.0391,0.000113,1.13e-05,0.117,0.478,105.993,2zI6IgwhfUV4U78IcAdrZr,215862
0.336,0.969,-3.197,0.0623,4.99e-06,0.793,0.373,0.175,95.728,7weCxvlfuw44C3ntdb3qGp,306267
0.539,0.937,-4.208,0.0556,0.0338,2.59e-05,0.0658,0.728,155.037,3Z2s7HPH27fR8roYYlbAVO,301641
0.65,0.825,-8.353,0.0416,0.159,0.881,0.108,0.383,115.042,3FJ3HvUaVm9EFXeGT6IxEw,329266
0.253,0.815,-8.2,0.0442,4.91e-05,0.699,0.179,0.17,119.463,52YFq12HWLk1zFUGKe3hHW,375667
0.177,0.977,-6.618,0.0775,0.0,0.917,0.14,0.0345,91.052,73UAYrZWU5WRxdWkU6NUCo,333000
0.481,0.991,-3.373,0.113,0.0179,0.0,0.671,0.513,103.242,6YZPaTgOYyg9kZcvx8iRYz,137207
0.323,0.905,-6.08,0.0938,7.2e-05,0.00468,0.299,0.413,97.45,2jCYwVn5AauJ98ArzDtEIo,285591
0.207,0.974,-6.087,0.101,7.27e-05,0.000289,0.0783,0.403,190.214,2YxevmYuMoLjKB5tiNXIFA,277160
0.332,0.954,-2.528,0.181,5.13e-05,0.00154,0.204,0.237,159.961,2IeOgtW9cUr3kwK76Q1dTe,293471
0.453,0.852,-5.822,0.0391,8.55e-05,0.645,0.107,0.264,140.038,4TMejQifGIOvBkRpPKFpm8,316684
0.759,0.972,-4.209,0.13,0.0527,5.01e-06,0.747,0.784,101.926,2cLm9dLxpuKf6jNQKJbFYI,201100
0.41,0.97,-8.604,0.0742,1.33e-05,0.792,0.347,0.399,105.021,5L02C9N7RGYtvUGfzphjBC,162852
0.352,0.643,-5.905,0.0308,0.0225,0.00158,0.131,0.537,184.016,7GOuuZHWX1sXZHb8iHw65l,366227
0.415,0.932,-3.185,0.059,0.000617,0.0,0.066,0.355,94.992,5nxZSkMS7VpbjEHaCQ39a1,204000
0.368,0.922,-4.094,0.0606,8.96e-05,0.406,0.348,0.221,128.056,518TNx4ywkHoV79nJgOw49,191500
0.309,0.95,-3.435,0.0936,5.67e-05,0.0093,0.184,0.163,135.596,1OBYm7uV7apHACdLy5jiLt,166659
0.603,0.91,-8.698,0.0505,0.54,0.832,0.226,0.863,128.172,3XVx4k5pfGt6rgvJZp1EVs,127733
0.426,0.741,-6.643,0.0343,0.0161,0.38,0.346,0.0673,95.138,6PrewoOlJ4yOwwG83Oycpo,360855
0.467,0.0755,-20.273,0.086,0.821,0.00316,0.091,0.0991,91.699,1evzQw94D2dG1T6tcIfpEz,73404
0.178,0.575,-7.975,0.0321,0.000184,0.515,0.444,0.118,96.959,67IsBmzbQ6Xle4ffs9rZFa,409491
0.392,0.155,-20.095,0.0311,0.852,0.0391,0.107,0.602,171.812,0W4z5QkqwDWIAFMsZvTN5d,184853
0.48,0.454,-10.948,0.0477,0.909,0.909,0.0791,0.439,97.953,2eCnXbag0z8mKcWjc4GmVs,498360
0.333,0.893,-10.533,0.0726,0.00469,0.0256,0.0422,0.309,168.743,2IdZSBTHTSDSkAwZw8q4u7,277014
0.665,0.905,-4.955,0.0356,0.014,0.0103,0.153,0.162,122.979,0LMpXvC8a7rYNaxNCxXl3p,248781
0.669,0.539,-11.407,0.0594,0.108,0.863,0.109,0.117,90.022,5sufZ6bBLwUekeeZXNq5Wg,397507
0.395,0.0826,-18.982,0.0432,0.995,0.93,0.126,0.119,93.288,5KIOfWtUEKrxDNi4OnIpg2,165021
0.463,0.973,-5.833,0.0642,0.00121,0.032,0.359,0.558,153.045,6aBSq9ifs6ezHLr7DhwIME,202647
0.72,0.466,-6.879,0.187,0.144,0.0406,0.104,0.318,176.078,4awFUpxIo94l8m7DpQwD8e,204214
0.563,0.909,-3.149,0.0414,0.000584,0.558,0.437,0.902,160.017,5IKWBKAjwcfsazbUR5HNFv,185250
0.31,0.967,-4.581,0.116,0.000277,0.317,0.209,0.179,112.417,5Wz5hf8CnkGjNanSImYYse,354000
